date,campaign_version,region,daily_budget,match_types,clicks,cost,all_conv
2024-06-26,13,B,38.83,Phrase; Exact,4,2.59,0.0
2025-10-23,40,USA,232.14,Broad; Phrase; Exact,49,245.41,0.0
2025-10-24,28,A,89.29,Broad; Phrase; Exact,59,93.35,5.0
2025-10-24,34,B,35.71,Broad; Phrase; Exact,105,36.39,7.0
2025-10-24,40,USA,232.14,Broad; Phrase; Exact,51,235.18,1.0
2025-10-25,28,A,89.29,Broad; Phrase; Exact,49,94.02,3.0
2025-10-25,34,B,35.71,Broad; Phrase; Exact,102,37.5,12.0
2025-10-25,40,USA,232.14,Broad; Phrase; Exact,63,272.72,5.0
2025-10-26,28,A,89.29,Broad; Phrase; Exact,50,93.49,4.0
2025-10-26,34,B,35.71,Broad; Phrase; Exact,93,35.97,16.0
2025-10-26,40,USA,232.14,Broad; Phrase; Exact,49,191.47,5.0
2025-10-27,28,A,89.29,Broad; Phrase; Exact,50,80.26,3.5
2025-10-27,34,B,35.71,Broad; Phrase; Exact,88,34.88,11.0
2025-10-27,40,USA,232.14,Broad; Phrase; Exact,49,225.14,10.0
2025-10-28,28,A,89.29,Broad; Phrase; Exact,48,82.95,6.92
2025-10-28,34,B,35.71,Broad; Phrase; Exact,97,35.12,9.0
2025-10-28,40,USA,232.14,Broad; Phrase; Exact,48,238.1,1.0
2025-10-29,28,A,89.29,Broad; Phrase; Exact,64,91.42,6.0
2025-10-29,34,B,35.71,Broad; Phrase; Exact,83,34.24,13.0
2025-10-29,40,USA,232.14,Broad; Phrase; Exact,59,215.89,3.86
2025-10-30,28,A,89.29,Broad; Phrase; Exact,38,56.45,5.0
2025-10-30,34,B,35.71,Broad; Phrase; Exact,95,34.48,12.92
2025-10-30,40,USA,232.14,Broad; Phrase; Exact,59,226.3,3.37
2025-10-31,28,A,89.29,Broad; Phrase; Exact,57,83.86,4.0
2025-10-31,34,B,35.71,Broad; Phrase; Exact,88,32.05,12.0
2025-10-31,40,USA,232.14,Broad; Phrase; Exact,48,192.86,4.0
2025-11-01,28,A,89.29,Broad; Phrase; Exact,59,91.66,3.0
2025-11-01,34,B,35.71,Broad; Phrase; Exact,120,46.34,14.0
2025-11-01,40,USA,232.14,Broad; Phrase; Exact,37,159.35,4.0
2025-11-02,28,A,89.29,Broad; Phrase; Exact,67,95.85,7.0
2025-11-02,34,B,35.71,Broad; Phrase; Exact,107,36.97,14.0
2025-11-02,40,USA,232.14,Broad; Phrase; Exact,73,336.02,4.96
2025-11-03,28,A,89.29,Broad; Phrase; Exact,64,87.61,1.0
2025-11-03,34,B,35.71,Broad; Phrase; Exact,125,35.83,11.0
2025-11-03,40,USA,232.14,Broad; Phrase; Exact,70,292.94,4.0
2025-11-04,28,A,89.29,Broad; Phrase; Exact,56,70.51,10.0
2025-11-04,34,B,35.71,Broad; Phrase; Exact,115,39.07,21.0
2025-11-04,40,USA,232.14,Broad; Phrase; Exact,59,216.96,4.0
2025-11-05,28,A,89.29,Broad; Phrase; Exact,42,61.77,8.0
2025-11-05,34,B,35.71,Broad; Phrase; Exact,114,34.81,9.0
2025-11-05,40,USA,232.14,Broad; Phrase; Exact,51,238.25,1.0
2025-11-06,28,A,89.29,Broad; Phrase; Exact,68,106.84,9.0
2025-11-06,34,B,35.71,Broad; Phrase; Exact,102,29.3,12.0
2025-11-06,40,USA,232.14,Broad; Phrase; Exact,64,232.46,0.0
2025-11-07,28,A,89.29,Broad; Phrase; Exact,83,133.91,3.0
2025-11-07,34,B,35.71,Broad; Phrase; Exact,96,31.37,13.0
2025-11-07,40,USA,232.14,Broad; Phrase; Exact,43,141.77,1.0
2025-11-08,28,A,89.29,Broad; Phrase; Exact,56,90.85,4.0
2025-11-08,34,B,35.71,Broad; Phrase; Exact,131,42.09,17.0
2025-11-08,40,USA,232.14,Broad; Phrase; Exact,40,138.21,0.0
2025-11-09,28,A,89.29,Broad; Phrase; Exact,78,118.96,6.0
2025-11-09,34,B,35.71,Broad; Phrase; Exact,103,34.29,13.0
2025-11-09,40,USA,232.14,Broad; Phrase; Exact,82,395.17,2.0
2025-11-10,28,A,89.29,Broad; Phrase; Exact,56,87.05,1.0
2025-11-10,34,B,35.71,Broad; Phrase; Exact,110,33.57,10.0
2025-11-10,40,USA,232.14,Broad; Phrase; Exact,58,268.75,4.0
2025-11-11,28,A,89.29,Broad; Phrase; Exact,49,88.14,4.0
2025-11-11,34,B,35.71,Broad; Phrase; Exact,135,41.59,12.0
2025-11-11,40,USA,232.14,Broad; Phrase; Exact,48,204.57,5.0
2025-11-12,28,A,89.29,Broad; Phrase; Exact,56,81.22,4.0
2025-11-12,34,B,35.71,Broad; Phrase; Exact,142,42.43,19.0
2025-11-12,40,USA,232.14,Broad; Phrase; Exact,50,182.96,7.0
2025-11-13,28,A,89.29,Broad; Phrase; Exact,57,99.2,5.0
2025-11-13,34,B,35.71,Broad; Phrase; Exact,134,39.64,21.0
2025-11-13,40,USA,232.14,Broad; Phrase; Exact,86,369.7,2.23
2025-11-14,28,A,89.29,Broad; Phrase; Exact,37,53.25,4.0
2025-11-14,34,B,35.71,Broad; Phrase; Exact,94,30.5,12.0
2025-11-14,40,USA,232.14,Broad; Phrase; Exact,53,219.74,1.0
2025-11-15,28,A,89.29,Broad; Phrase; Exact,43,67.68,8.0
2025-11-15,34,B,35.71,Broad; Phrase; Exact,121,47.38,12.0
2025-11-15,40,USA,232.14,Broad; Phrase; Exact,48,211.85,0.75
2025-11-16,28,A,89.29,Broad; Phrase; Exact,68,126.33,5.0
2025-11-16,34,B,35.71,Broad; Phrase; Exact,106,32.94,17.0
2025-11-16,40,USA,232.14,Broad; Phrase; Exact,61,234.46,3.0
2025-11-17,28,A,89.29,Broad; Phrase; Exact,78,123.6,6.0
2025-11-17,34,B,35.71,Broad; Phrase; Exact,107,35.2,27.0
2025-11-17,40,USA,232.14,Broad; Phrase; Exact,58,260.38,2.0
2025-11-18,28,A,89.29,Broad; Phrase; Exact,68,97.08,4.0
2025-11-18,34,B,35.71,Broad; Phrase; Exact,117,38.01,12.0
2025-11-18,40,USA,232.14,Broad; Phrase; Exact,62,256.93,1.0
2025-11-19,28,A,89.29,Broad; Phrase; Exact,55,93.97,6.0
2025-11-19,34,B,35.71,Broad; Phrase; Exact,108,37.73,14.0
2025-11-19,40,USA,232.14,Broad; Phrase; Exact,58,230.01,2.0
2025-11-20,28,A,89.29,Broad; Phrase; Exact,60,98.61,7.0
2025-11-20,34,B,35.71,Broad; Phrase; Exact,113,39.46,18.0
2025-11-20,40,USA,232.14,Broad; Phrase; Exact,51,208.23,0.0
2025-11-21,28,A,89.29,Broad; Phrase; Exact,31,43.76,3.5
2025-11-21,34,B,35.71,Broad; Phrase; Exact,84,25.21,13.0
2025-11-21,40,USA,232.14,Broad; Phrase; Exact,48,220.85,13.0
2025-11-22,28,A,89.29,Broad; Phrase; Exact,32,48.78,11.11
2025-11-22,34,B,35.71,Broad; Phrase; Exact,83,27.35,11.0
2025-11-22,40,USA,232.14,Broad; Phrase; Exact,39,177.91,4.0
2025-11-23,28,A,89.29,Broad; Phrase; Exact,63,105.27,6.0
2025-11-23,34,B,35.71,Broad; Phrase; Exact,123,49.43,8.0
2025-11-23,40,USA,232.14,Broad; Phrase; Exact,50,198.02,3.0
2025-11-24,28,A,89.29,Broad; Phrase; Exact,58,91.24,11.0
2025-11-24,34,B,35.71,Broad; Phrase; Exact,100,34.07,7.0
2025-11-24,40,USA,232.14,Broad; Phrase; Exact,53,252.59,5.0
2025-11-25,28,A,89.29,Broad; Phrase; Exact,56,94.1,3.0
2025-11-25,34,B,35.71,Broad; Phrase; Exact,97,33.03,9.0
2025-11-25,40,USA,232.14,Broad; Phrase; Exact,59,240.98,3.0
2025-11-26,28,A,89.29,Broad; Phrase; Exact,49,68.64,6.0
2025-11-26,34,B,35.71,Broad; Phrase; Exact,68,21.86,8.0
2025-11-26,40,USA,232.14,Broad; Phrase; Exact,41,157.97,3.0
2025-11-27,28,A,89.29,Broad; Phrase; Exact,35,49.95,5.0
2025-11-27,34,B,35.71,Broad; Phrase; Exact,46,14.51,3.0
2025-11-27,40,USA,232.14,Broad; Phrase; Exact,41,150.29,0.0
2025-11-28,28,A,89.29,Broad; Phrase; Exact,60,102.53,11.0
2025-11-28,34,B,35.71,Broad; Phrase; Exact,66,27.85,8.0
2025-11-28,40,USA,232.14,Broad; Phrase; Exact,71,385.74,1.0
2025-11-29,28,A,89.29,Broad; Phrase; Exact,84,153.78,4.0
2025-11-29,34,B,35.71,Broad; Phrase; Exact,134,71.38,15.0
2025-11-29,40,USA,232.14,Broad; Phrase; Exact,49,246.69,1.0
2025-11-30,28,A,89.29,Broad; Phrase; Exact,45,82.11,3.0
2025-11-30,34,B,35.71,Broad; Phrase; Exact,81,33.05,11.93
2025-11-30,40,USA,232.14,Broad; Phrase; Exact,51,227.53,0.0
2025-12-01,28,A,89.29,Broad; Phrase; Exact,50,89.11,7.0
2025-12-01,34,B,35.71,Broad; Phrase; Exact,81,35.1,13.0
2025-12-01,40,USA,232.14,Broad; Phrase; Exact,57,230.14,2.0
2025-12-02,28,A,89.29,Broad; Phrase; Exact,44,87.9,3.0
2025-12-02,34,B,35.71,Broad; Phrase; Exact,79,33.11,12.0
2025-12-02,40,USA,232.14,Broad; Phrase; Exact,54,228.19,3.0
2025-12-03,28,A,89.29,Broad; Phrase; Exact,61,90.6,11.26
2025-12-03,34,B,35.71,Broad; Phrase; Exact,92,43.11,12.0
2025-12-03,40,USA,232.14,Broad; Phrase; Exact,61,226.02,12.63
2025-12-04,28,A,89.29,Broad; Phrase; Exact,46,63.48,0.0
2025-12-04,34,B,35.71,Broad; Phrase; Exact,86,36.7,9.0
2025-12-04,40,USA,232.14,Broad; Phrase; Exact,54,235.43,5.0
2025-12-05,28,A,89.29,Broad; Phrase; Exact,42,57.8,2.0
2025-12-05,34,B,35.71,Broad; Phrase; Exact,84,37.82,16.0
2025-12-05,40,USA,232.14,Broad; Phrase; Exact,53,239.89,10.0
2025-12-06,28,A,89.29,Broad; Phrase; Exact,66,114.93,6.0
2025-12-06,34,B,35.71,Broad; Phrase; Exact,77,35.48,8.0
2025-12-06,40,USA,232.14,Broad; Phrase; Exact,59,238.68,1.0
2025-12-07,28,A,89.29,Broad; Phrase; Exact,62,129.82,7.0
2025-12-07,34,B,35.71,Broad; Phrase; Exact,77,36.62,10.0
2025-12-07,40,USA,232.14,Broad; Phrase; Exact,59,241.95,2.0
2025-12-08,28,A,89.29,Broad; Phrase; Exact,47,83.85,10.0
2025-12-08,34,B,35.71,Broad; Phrase; Exact,89,33.05,7.0
2025-12-08,40,USA,232.14,Broad; Phrase; Exact,57,251.52,6.35
2025-12-09,28,A,89.29,Broad; Phrase; Exact,55,92.04,6.16
2025-12-09,34,B,35.71,Broad; Phrase; Exact,90,35.12,9.0
2025-12-09,40,USA,232.14,Broad; Phrase; Exact,57,222.42,5.0
2025-12-10,28,A,89.29,Broad; Phrase; Exact,40,58.12,4.0
2025-12-10,34,B,35.71,Broad; Phrase; Exact,72,28.63,8.0
2025-12-10,40,USA,232.14,Broad; Phrase; Exact,43,170.95,4.0
2025-12-11,28,A,89.29,Broad; Phrase; Exact,77,123.08,4.0
2025-12-11,34,B,35.71,Broad; Phrase; Exact,61,22.61,5.0
2025-12-11,40,USA,232.14,Broad; Phrase; Exact,75,285.81,0.0
2025-12-12,28,A,89.29,Broad; Phrase; Exact,39,70.2,6.0
2025-12-12,34,B,35.71,Broad; Phrase; Exact,96,47.02,5.0
2025-12-12,40,USA,232.14,Broad; Phrase; Exact,58,234.52,3.0
2025-12-13,28,A,89.29,Broad; Phrase; Exact,51,95.8,3.0
2025-12-13,34,B,35.71,Broad; Phrase; Exact,88,43.99,14.0
2025-12-13,40,USA,232.14,Broad; Phrase; Exact,51,203.41,2.67
2025-12-14,28,A,89.29,Broad; Phrase; Exact,49,95.22,3.0
2025-12-14,34,B,35.71,Broad; Phrase; Exact,72,38.94,15.0
2025-12-14,40,USA,232.14,Broad; Phrase; Exact,64,284.52,1.0
2025-12-15,28,A,89.29,Broad; Phrase; Exact,62,88.54,5.0
2025-12-15,34,B,35.71,Broad; Phrase; Exact,77,33.99,8.0
2025-12-15,40,USA,232.14,Broad; Phrase; Exact,55,236.1,2.0
2025-12-16,28,A,89.29,Broad; Phrase; Exact,58,100.21,11.0
2025-12-16,34,B,35.71,Broad; Phrase; Exact,78,38.84,9.0
2025-12-16,40,USA,232.14,Broad; Phrase; Exact,51,227.63,9.0
2025-12-17,28,A,89.29,Broad; Phrase; Exact,56,91.93,8.02
2025-12-17,34,B,35.71,Broad; Phrase; Exact,72,34.9,15.0
2025-12-17,40,USA,232.14,Broad; Phrase; Exact,56,236.44,8.0
2025-12-18,28,A,89.29,Broad; Phrase; Exact,51,88.68,5.0
2025-12-18,34,B,35.71,Broad; Phrase; Exact,70,33.01,17.0
2025-12-18,40,USA,232.14,Broad; Phrase; Exact,58,224.81,7.0
2025-12-19,28,A,89.29,Broad; Phrase; Exact,39,65.42,2.0
2025-12-19,34,B,35.71,Broad; Phrase; Exact,85,35.61,16.0
2025-12-19,40,USA,232.14,Broad; Phrase; Exact,41,168.69,2.0
2025-12-20,28,A,89.29,Broad; Phrase; Exact,59,109.85,5.0
2025-12-20,34,B,35.71,Broad; Phrase; Exact,85,36.04,13.0
2025-12-20,40,USA,232.14,Broad; Phrase; Exact,43,164.75,1.0
2025-12-21,28,A,89.29,Broad; Phrase; Exact,49,88.33,4.0
2025-12-21,34,B,35.71,Broad; Phrase; Exact,81,35.12,7.0
2025-12-21,40,USA,232.14,Broad; Phrase; Exact,63,266.11,6.0
2025-12-22,28,A,89.29,Broad; Phrase; Exact,45,81.62,2.0
2025-12-22,34,B,35.71,Broad; Phrase; Exact,74,32.86,8.0
2025-12-22,40,USA,232.14,Broad; Phrase; Exact,61,296.45,8.0
2025-12-23,28,A,89.29,Broad; Phrase; Exact,54,84.58,3.0
2025-12-23,34,B,35.71,Broad; Phrase; Exact,84,37.31,10.0
2025-12-23,40,USA,232.14,Broad; Phrase; Exact,49,207.29,3.0
2025-12-24,28,A,89.29,Broad; Phrase; Exact,43,64.45,8.0
2025-12-24,34,B,35.71,Broad; Phrase; Exact,86,31.61,11.0
2025-12-24,40,USA,232.14,Broad; Phrase; Exact,31,131.37,9.0
2025-12-25,28,A,89.29,Broad; Phrase; Exact,48,114.87,1.0
2025-12-25,34,B,35.71,Broad; Phrase; Exact,75,30.73,9.0
2025-12-25,40,USA,232.14,Broad; Phrase; Exact,63,355.5,1.0
2025-12-26,28,A,89.29,Broad; Phrase; Exact,35,81.26,2.0
2025-12-26,34,B,35.71,Broad; Phrase; Exact,88,37.19,6.0
2025-12-26,40,USA,232.14,Broad; Phrase; Exact,44,205.03,3.0
2025-12-27,28,A,89.29,Broad; Phrase; Exact,49,86.48,4.0
2025-12-27,34,B,35.71,Broad; Phrase; Exact,86,33.64,11.0
2025-12-27,40,USA,232.14,Broad; Phrase; Exact,41,217.48,4.0
2025-12-28,28,A,89.29,Broad; Phrase; Exact,52,81.63,6.0
2025-12-28,34,B,35.71,Broad; Phrase; Exact,85,33.88,16.0
2025-12-28,40,USA,232.14,Broad; Phrase; Exact,51,216.41,5.0
2025-12-29,28,A,89.29,Broad; Phrase; Exact,44,74.66,4.0
2025-12-29,34,B,35.71,Broad; Phrase; Exact,88,31.39,14.0
2025-12-29,40,USA,232.14,Broad; Phrase; Exact,54,193.88,2.0
2025-12-30,28,A,89.29,Broad; Phrase; Exact,51,70.18,16.5
2025-12-30,34,B,35.71,Broad; Phrase; Exact,58,18.1,11.0
2025-12-30,40,USA,232.14,Broad; Phrase; Exact,55,206.34,2.0
2025-12-31,28,A,89.29,Broad; Phrase; Exact,27,46.42,0.03
2025-12-31,34,B,35.71,Broad; Phrase; Exact,75,23.14,9.0
2025-12-31,40,USA,232.14,Broad; Phrase; Exact,44,174.63,1.0
2026-01-01,28,A,89.29,Broad; Phrase; Exact,49,81.66,4.0
2026-01-01,34,B,35.71,Broad; Phrase; Exact,91,35.14,6.0
2026-01-01,40,USA,232.14,Broad; Phrase; Exact,53,203.88,3.0
2026-01-02,28,A,89.29,Broad; Phrase; Exact,57,105.51,5.0
2026-01-02,34,B,35.71,Broad; Phrase; Exact,101,34.75,18.0
2026-01-02,40,USA,232.14,Broad; Phrase; Exact,60,238.54,4.0
2026-01-03,28,A,89.29,Broad; Phrase; Exact,55,93.15,8.0
2026-01-03,34,B,35.71,Broad; Phrase; Exact,65,21.85,11.0
2026-01-03,40,USA,232.14,Broad; Phrase; Exact,53,240.71,2.0
2026-01-04,28,A,89.29,Broad; Phrase; Exact,51,83.58,11.0
2026-01-04,34,B,35.71,Broad; Phrase; Exact,89,33.14,12.0
2026-01-04,40,USA,232.14,Broad; Phrase; Exact,55,242.8,7.0
2026-01-05,28,A,89.29,Broad; Phrase; Exact,55,77.03,9.0
2026-01-05,34,B,35.71,Broad; Phrase; Exact,115,54.18,13.0
2026-01-05,40,USA,232.14,Broad; Phrase; Exact,51,215.26,8.0
2026-01-06,28,A,89.29,Broad; Phrase; Exact,56,109.83,2.0
2026-01-06,34,B,35.71,Broad; Phrase; Exact,86,38.77,7.0
2026-01-06,40,USA,232.14,Broad; Phrase; Exact,68,301.27,6.99
2026-01-07,28,A,89.29,Broad; Phrase; Exact,51,77.56,2.0
2026-01-07,34,B,35.71,Broad; Phrase; Exact,86,32.57,8.0
2026-01-07,40,USA,232.14,Broad; Phrase; Exact,67,236.49,1.0
2026-01-08,28,A,89.29,Broad; Phrase; Exact,50,86.15,10.0
2026-01-08,34,B,35.71,Broad; Phrase; Exact,95,39.2,14.0
2026-01-08,40,USA,232.14,Broad; Phrase; Exact,51,203.85,0.0
2026-01-09,28,A,89.29,Broad; Phrase; Exact,38,55.88,3.5
2026-01-09,34,B,35.71,Broad; Phrase; Exact,77,33.1,9.0
2026-01-09,40,USA,232.14,Broad; Phrase; Exact,32,122.48,2.0
2026-01-10,28,A,89.29,Broad; Phrase; Exact,24,29.15,1.0
2026-01-10,34,B,35.71,Broad; Phrase; Exact,82,36.57,15.0
2026-01-10,40,USA,232.14,Broad; Phrase; Exact,60,303.98,4.0
2026-01-11,28,A,89.29,Broad; Phrase; Exact,59,105.93,1.0
2026-01-11,34,B,35.71,Broad; Phrase; Exact,62,29.93,8.0
2026-01-11,40,USA,232.14,Broad; Phrase; Exact,61,310.45,4.0
2026-01-12,28,A,89.29,Broad; Phrase; Exact,82,178.33,11.0
2026-01-12,34,B,35.71,Broad; Phrase; Exact,87,42.5,19.0
2026-01-12,40,USA,232.14,Broad; Phrase; Exact,49,213.08,0.0
2026-01-13,28,A,89.29,Broad; Phrase; Exact,65,99.51,1.0
2026-01-13,34,B,35.71,Broad; Phrase; Exact,49,23.63,8.0
2026-01-13,40,USA,232.14,Broad; Phrase; Exact,53,217.27,4.0
2026-01-14,28,A,89.29,Broad; Phrase; Exact,56,96.76,5.01
2026-01-14,34,B,35.71,Broad; Phrase; Exact,40,13.92,4.0
2026-01-14,40,USA,232.14,Broad; Phrase; Exact,48,216.93,3.4
2026-01-15,28,A,89.29,Broad; Phrase; Exact,60,85.76,24.0
2026-01-15,34,B,35.71,Broad; Phrase; Exact,47,23.13,5.0
2026-01-15,40,USA,232.14,Broad; Phrase; Exact,66,269.85,0.0
2026-01-16,28,A,89.29,Broad; Phrase; Exact,40,54.65,9.0
2026-01-16,34,B,35.71,Broad; Phrase; Exact,95,63.01,12.0
2026-01-16,40,USA,232.14,Broad; Phrase; Exact,37,161.48,3.0
2026-01-17,28,A,89.29,Broad; Phrase; Exact,38,77.59,7.0
2026-01-17,34,B,35.71,Broad; Phrase; Exact,83,57.91,16.0
2026-01-17,40,USA,232.14,Broad; Phrase; Exact,50,218.09,4.0
2026-01-18,28,A,89.29,Broad; Phrase; Exact,50,93.33,5.0
2026-01-18,34,B,35.71,Broad; Phrase; Exact,54,27.47,5.0
2026-01-18,40,USA,232.14,Broad; Phrase; Exact,52,222.13,3.2
2026-01-19,28,A,89.29,Broad; Phrase; Exact,60,97.81,7.0
2026-01-19,34,B,35.71,Broad; Phrase; Exact,78,43.56,12.0
2026-01-19,40,USA,232.14,Broad; Phrase; Exact,43,222.05,1.0
2026-01-20,28,A,89.29,Broad; Phrase; Exact,63,116.77,1.0
2026-01-20,34,B,35.71,Broad; Phrase; Exact,57,29.89,8.0
2026-01-20,40,USA,232.14,Broad; Phrase; Exact,53,226.46,5.0
2026-01-21,28,A,89.29,Broad; Phrase; Exact,51,88.46,4.0
2026-01-21,34,B,35.71,Broad; Phrase; Exact,59,31.69,8.0
2026-01-21,40,USA,232.14,Broad; Phrase; Exact,59,292.33,2.2
2026-01-22,28,A,89.29,Broad; Phrase; Exact,35,48.6,0.0
2026-01-22,34,B,35.71,Broad; Phrase; Exact,55,25.83,5.0
2026-01-22,40,USA,232.14,Broad; Phrase; Exact,48,231.43,1.67
2026-01-23,28,A,89.29,Broad; Phrase; Exact,50,80.9,9.0
2026-01-23,34,B,35.71,Broad; Phrase; Exact,49,22.97,12.0
2026-01-23,40,USA,232.14,Broad; Phrase; Exact,40,191.59,3.87
2026-01-24,28,A,89.29,Broad; Phrase; Exact,39,60.43,2.0
2026-01-24,34,B,35.71,Broad; Phrase; Exact,91,53.18,5.0
2026-01-24,40,USA,232.14,Broad; Phrase; Exact,52,222.47,2.0
2026-01-25,28,A,89.29,Broad; Phrase; Exact,54,129.29,4.0
2026-01-25,34,B,35.71,Broad; Phrase; Exact,80,48.82,10.0
2026-01-25,40,USA,232.14,Broad; Phrase; Exact,54,222.99,6.2
2026-01-26,28,A,89.29,Broad; Phrase; Exact,50,108.63,1.0
2026-01-26,34,B,35.71,Broad; Phrase; Exact,65,33.64,18.0
2026-01-26,40,USA,232.14,Broad; Phrase; Exact,63,290.05,7.0
2026-01-27,28,A,89.29,Broad; Phrase; Exact,39,85.75,5.0
2026-01-27,34,B,35.71,Broad; Phrase; Exact,75,35.63,13.0
2026-01-27,40,USA,232.14,Broad; Phrase; Exact,48,231.42,16.0
2026-01-28,28,A,89.29,Broad; Phrase; Exact,43,79.98,7.0
2026-01-28,34,B,35.71,Broad; Phrase; Exact,71,33.25,7.0
2026-01-28,40,USA,232.14,Broad; Phrase; Exact,51,215.5,0.0
2026-01-29,28,A,89.29,Broad; Phrase; Exact,53,80.52,6.0
2026-01-29,34,B,35.71,Broad; Phrase; Exact,49,22.01,11.0
2026-01-29,40,USA,232.14,Broad; Phrase; Exact,54,209.06,2.0
2026-01-30,28,A,89.29,Broad; Phrase; Exact,26,43.1,7.0
2026-01-30,34,B,35.71,Broad; Phrase; Exact,73,33.32,9.0
2026-01-30,40,USA,232.14,Broad; Phrase; Exact,45,176.82,9.1
2026-01-31,28,A,89.29,Broad; Phrase; Exact,28,42.41,2.0
2026-01-31,34,B,35.71,Broad; Phrase; Exact,60,31.61,9.0
2026-01-31,40,USA,232.14,Broad; Phrase; Exact,37,186.59,6.98
2026-02-01,28,A,89.29,Broad; Phrase; Exact,53,85.98,4.0
2026-02-01,34,B,35.71,Broad; Phrase; Exact,58,33.27,4.0
2026-02-01,40,USA,232.14,Broad; Phrase; Exact,45,166.81,2.0
2026-02-02,28,A,89.29,Broad; Phrase; Exact,56,100.51,10.99
2026-02-02,34,B,35.71,Broad; Phrase; Exact,67,33.94,4.0
2026-02-02,40,USA,232.14,Broad; Phrase; Exact,70,330.49,22.0
2026-02-03,28,A,89.29,Broad; Phrase; Exact,49,106.64,10.96
2026-02-03,34,B,35.71,Broad; Phrase; Exact,66,34.13,7.0
2026-02-03,40,USA,232.14,Broad; Phrase; Exact,55,240.93,4.0
2026-02-04,28,A,89.29,Broad; Phrase; Exact,30,53.18,7.0
2026-02-04,34,B,35.71,Broad; Phrase; Exact,53,31.27,8.0
2026-02-04,40,USA,232.14,Broad; Phrase; Exact,19,91.3,4.04
2026-02-05,28,A,89.29,Broad; Phrase; Exact,31,59.39,5.0
2026-02-05,34,B,35.71,Broad; Phrase; Exact,21,9.51,0.0
2026-02-05,40,USA,232.14,Broad; Phrase; Exact,11,45.72,1.0
2026-02-06,28,A,89.29,Broad; Phrase; Exact,56,130.7,6.0
2026-02-06,34,B,35.71,Broad; Phrase; Exact,36,21.74,2.0
2026-02-06,40,USA,232.14,Broad; Phrase; Exact,14,70.42,5.0
2026-02-07,28,A,89.29,Broad; Phrase; Exact,50,86.06,4.0
2026-02-07,34,B,35.71,Broad; Phrase; Exact,88,71.97,6.0
2026-02-07,40,USA,232.14,Broad; Phrase; Exact,25,177.69,0.0
2026-02-08,28,A,89.29,Broad; Phrase; Exact,37,77.58,1.0
2026-02-08,34,B,35.71,Broad; Phrase; Exact,60,47.26,0.0
2026-02-08,40,USA,232.14,Broad; Phrase; Exact,20,217.75,0.0
2026-02-11,29,A,152.7,Broad; Phrase; Exact,11,18.13,0.0
2026-02-11,35,B,61.9,Broad; Phrase; Exact,30,31.28,3.0
2026-02-11,41,USA,198.1,Broad; Phrase; Exact,16,165.66,1.0
2026-02-12,29,A,152.7,Broad; Phrase; Exact,111,301.72,3.0
2026-02-12,35,B,61.9,Broad; Phrase; Exact,96,98.53,16.0
2026-02-12,41,USA,198.1,Broad; Phrase; Exact,24,199.76,0.0
2026-02-13,29,A,152.7,Broad; Phrase; Exact,57,149.78,2.0
2026-02-13,35,B,61.9,Broad; Phrase; Exact,60,57.78,4.0
2026-02-13,41,USA,198.1,Broad; Phrase; Exact,26,197.92,0.0
2026-02-14,29,A,152.7,Broad; Phrase; Exact,67,156.73,2.0
2026-02-14,35,B,61.9,Broad; Phrase; Exact,79,73.53,16.0
2026-02-14,41,USA,198.1,Broad; Phrase; Exact,15,135.29,2.0
2026-02-15,29,A,152.7,Broad; Phrase; Exact,49,133.11,5.0
2026-02-15,35,B,61.9,Broad; Phrase; Exact,58,47.49,1.0
2026-02-15,41,USA,198.1,Broad; Phrase; Exact,31,213.4,3.88
2026-02-16,29,A,152.7,Broad; Phrase; Exact,80,210.49,2.0
2026-02-16,35,B,61.9,Broad; Phrase; Exact,91,75.63,4.0
2026-02-16,41,USA,198.1,Broad; Phrase; Exact,28,210.74,4.0
2026-02-17,29,A,152.7,Broad; Phrase; Exact,71,178.75,8.0
2026-02-17,35,B,61.9,Broad; Phrase; Exact,92,70.76,8.0
2026-02-17,41,USA,198.1,Broad; Phrase; Exact,27,205.11,0.0
2026-02-18,29,A,152.7,Broad; Phrase; Exact,74,177.85,3.0
2026-02-18,35,B,61.9,Broad; Phrase; Exact,86,78.07,3.0
2026-02-18,41,USA,198.1,Broad; Phrase; Exact,27,167.09,1.0
2026-02-19,29,A,152.7,Broad; Phrase; Exact,63,148.81,6.0
2026-02-19,35,B,61.9,Broad; Phrase; Exact,85,76.65,12.0
2026-02-19,41,USA,198.1,Broad; Phrase; Exact,23,175.54,1.0
2026-02-20,29,A,152.7,Broad; Phrase; Exact,53,136.67,8.0
2026-02-20,35,B,61.9,Broad; Phrase; Exact,55,42.17,7.0
2026-02-20,41,USA,198.1,Broad; Phrase; Exact,12,105.97,0.0
2026-02-21,29,A,152.7,Broad; Phrase; Exact,37,83.82,8.0
2026-02-21,35,B,61.9,Broad; Phrase; Exact,47,28.07,9.0
2026-02-21,41,USA,198.1,Broad; Phrase; Exact,26,216.8,3.0
2026-02-22,29,A,152.7,Broad; Phrase; Exact,56,131.37,2.01
2026-02-22,35,B,61.9,Broad; Phrase; Exact,70,57.13,9.0
2026-02-22,41,USA,198.1,Broad; Phrase; Exact,25,160.17,0.0
2026-02-23,29,A,152.7,Broad; Phrase; Exact,76,188.79,5.0
2026-02-23,35,B,61.9,Broad; Phrase; Exact,97,89.68,4.0
