date,region,keyword,campaign,match_type,clicks,cost,all_conv,currency_code,first_page_cpc
2024-07-01,B,mit project management,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Exact,1,0.88,0.0,USD,
2024-07-01,B,pmp certification,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,1,0.6,0.0,USD,
2024-07-01,B,pmp training,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,1,0.54,0.0,USD,
2024-07-01,B,product development courses,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,1,0.87,0.0,USD,
2024-07-01,B,project management cert,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,36,26.36,0.0,USD,
2024-07-01,B,project management online course,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,1,0.48,0.0,USD,
2024-07-01,B,project management program,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,1,0.33,0.0,USD,
2024-07-01,B,project management training,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,2,0.8,0.0,USD,
2024-07-01,B,scrum master certification,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,1,0.46,0.0,USD,
2024-07-01,B,skills for a project manager,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,1,0.36,0.0,USD,
2024-07-01,B,strategic thinking workshop,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,1,0.15,0.0,USD,
2024-07-01,B,system design,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,3,2.6,0.0,USD,
2024-07-01,B,system engineering online course,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Exact,1,1.0,0.0,USD,
2024-07-01,B,system engineering online course,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,1,1.84,0.0,USD,
2024-07-01,B,systems design engineering,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,1,0.23,0.0,USD,
2024-07-01,B,systems thinking course,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Exact,1,0.89,0.0,USD,
2024-07-01,B,systems thinking coursera,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Exact,1,0.48,0.0,USD,
2024-07-01,B,systems thinking courses,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,3,1.29,0.0,USD,
2024-07-01,B,technical project management courses,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,3,1.49,0.0,USD,
2024-07-01,C,critical thinking and problem solving,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Phrase,3,2.09,0.0,USD,
2024-07-01,C,how to develop problem solving skills,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Exact,1,0.47,0.0,USD,
2024-07-01,C,lms learning program,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Phrase,1,0.25,0.0,USD,
2024-07-01,C,product management certification,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Phrase,1,1.53,0.0,USD,
2024-07-01,C,project management cert,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Phrase,8,6.07,0.0,USD,
2024-07-01,C,project management training,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Exact,1,0.67,0.0,USD,
2024-07-01,C,project manager course,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Phrase,5,2.73,0.0,USD,
2024-07-01,C,system architecture course,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Phrase,2,2.17,0.0,USD,
2024-07-01,C,system design,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Phrase,1,0.16,0.0,USD,
2024-07-01,C,system design certification,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Exact,1,0.54,0.0,USD,
2024-07-01,C,system engineering online course,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Phrase,5,1.7,0.0,USD,
2024-07-01,C,systems thinking courses,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Exact,1,2.37,0.0,USD,
2024-07-01,C,systems thinking courses,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Phrase,1,0.57,0.0,USD,
2024-07-01,C,technical project management,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Phrase,1,0.91,0.0,USD,
2024-07-01,C,what is system thinking,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Phrase,1,0.97,0.0,USD,
2024-07-01,USA,best critical thinking courses,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Exact,1,2.22,0.0,USD,
2024-07-01,USA,best system design course,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Phrase,1,7.9,0.0,USD,
2024-07-01,USA,critical thinking and problem solving,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Phrase,9,53.08,0.0,USD,
2024-07-01,USA,critical thinking class,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Phrase,1,3.97,0.0,USD,
2024-07-01,USA,how to develop problem solving skills,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Phrase,2,8.57,0.0,USD,
2024-07-01,USA,learning system design,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Exact,2,7.93,0.0,USD,
2024-07-01,USA,project management training,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Phrase,2,14.88,0.0,USD,
2024-07-01,USA,sysml,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Phrase,3,4.32,0.0,USD,
2024-07-01,USA,system design,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Exact,1,1.59,0.0,USD,
2024-07-01,USA,system design,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Phrase,3,9.17,0.0,USD,
2024-07-01,USA,system design and architecture,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Phrase,1,6.97,0.0,USD,
2024-07-01,USA,system engineering online course,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Phrase,1,12.42,0.0,USD,
2024-07-01,USA,systems thinking courses,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Phrase,1,5.73,0.0,USD,
2024-07-01,USA,what is system thinking,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Exact,1,2.14,0.0,USD,
2024-07-02,A,construction management courses,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Phrase,1,0.81,0.0,USD,
2024-07-02,A,critical thinking and problem solving,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Phrase,1,2.54,0.0,USD,
2024-07-02,A,critical thinking short course,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Phrase,1,0.82,0.0,USD,
2024-07-02,A,engineering manager course,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Phrase,1,2.51,0.0,USD,
2024-07-02,A,learn product management,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Phrase,1,4.02,0.0,USD,
2024-07-02,A,lms learning program,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Exact,1,0.98,0.0,USD,
2024-07-02,A,lms learning program,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Phrase,7,8.25,0.0,USD,
2024-07-02,A,mit systems thinking,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Exact,1,2.35,0.0,USD,
2024-07-02,A,pmp training,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Phrase,1,1.28,0.0,USD,
2024-07-02,A,project management cert,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Exact,1,1.67,0.0,USD,
2024-07-02,A,project management cert,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Phrase,7,14.13,0.0,USD,
2024-07-02,A,project management online course,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Phrase,1,2.21,0.0,USD,
2024-07-02,A,project manager course,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Phrase,4,7.56,0.0,USD,
2024-07-02,A,system design,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Exact,1,1.17,0.0,USD,
2024-07-02,A,system design,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Phrase,4,10.04,0.0,USD,
2024-07-02,A,system design certification,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Phrase,1,1.04,0.0,USD,
2024-07-02,A,systems thinking course,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Exact,1,1.77,0.0,USD,
2024-07-02,A,systems thinking courses,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Phrase,2,4.42,0.0,USD,
2024-07-02,A,systems thinking in business,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Phrase,1,0.41,0.0,USD,
2024-07-02,A,systems thinking mit,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Exact,2,4.7,0.0,USD,
2024-07-02,B,best project management certification,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,1,1.9,0.0,USD,
2024-07-02,B,construction management courses,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,1,0.37,0.0,USD,
2024-07-02,B,critical thinking and problem solving,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,5,3.27,0.0,USD,
2024-07-02,B,project management cert,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Exact,1,1.59,0.0,USD,
2024-07-02,B,project management cert,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,38,24.9,0.0,USD,
2024-07-02,B,project management online course,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,2,0.76,0.0,USD,
2024-07-02,B,project management techniques,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,1,0.44,0.0,USD,
2024-07-02,B,project management training,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,2,1.28,0.0,USD,
2024-07-02,B,project manager course,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,5,3.01,0.0,USD,
2024-07-02,B,software architecture course,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,1,0.44,0.0,USD,
2024-07-02,B,system design,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,4,1.84,0.0,USD,
2024-07-02,B,system dynamics course online,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,1,0.23,0.0,USD,
2024-07-02,B,system engineering online course,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Exact,1,0.57,0.0,USD,
2024-07-02,B,system thinking training,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,1,0.4,0.0,USD,
2024-07-02,B,systems thinking courses,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,2,2.0,0.0,USD,
2024-07-02,B,systems thinking in business,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,1,0.52,0.0,USD,
2024-07-02,B,technical project management courses,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,5,2.48,0.0,USD,
2024-07-02,B,what is system thinking,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Exact,2,0.39,0.0,USD,
2024-07-02,B,what is system thinking,Course - System Thinking - Run 16 - Search - Lead Gen - B - Exact & Phrase,Phrase,1,0.81,0.0,USD,
2024-07-02,C,critical thinking and problem solving,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Phrase,4,2.63,0.0,USD,
2024-07-02,C,critical thinking short course,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Phrase,2,1.94,0.0,USD,
2024-07-02,C,learn product management,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Phrase,7,3.39,0.0,USD,
2024-07-02,C,product development courses,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Phrase,1,1.64,0.0,USD,
2024-07-02,C,project management cert,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Phrase,6,2.88,0.0,USD,
2024-07-02,C,project management online course,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Phrase,1,0.64,0.0,USD,
2024-07-02,C,project management techniques,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Phrase,2,0.88,0.0,USD,
2024-07-02,C,project management training,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Exact,1,0.46,0.0,USD,
2024-07-02,C,project manager course,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Phrase,3,2.16,0.0,USD,
2024-07-02,C,system architecture course,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Phrase,2,1.36,0.0,USD,
2024-07-02,C,system design,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Phrase,2,0.89,0.0,USD,
2024-07-02,C,system design and architecture,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Exact,1,0.4,0.0,USD,
2024-07-02,C,system design and architecture,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Phrase,2,1.18,0.0,USD,
2024-07-02,C,system engineering online course,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Phrase,3,1.35,0.0,USD,
2024-07-02,C,what is system thinking,Course - System Thinking - Run 14 - Search - Lead Gen - C - Exact & Phrase,Exact,1,1.09,0.0,USD,
2024-07-02,USA,critical thinking and problem solving,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Phrase,6,22.8,0.0,USD,
2024-07-02,USA,how to develop problem solving skills,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Phrase,1,2.92,0.0,USD,
2024-07-02,USA,learn product management,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Phrase,1,6.29,0.0,USD,
2024-07-02,USA,mit system dynamics course,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Exact,1,1.7,0.0,USD,
2024-07-02,USA,mit systems thinking,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Exact,1,1.42,0.0,USD,
2024-07-02,USA,open university systems thinking,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Phrase,2,6.66,0.0,USD,
2024-07-02,USA,pmp training,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Phrase,1,2.95,0.0,USD,
2024-07-02,USA,project management techniques,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Phrase,2,5.7,0.0,USD,
2024-07-02,USA,project management training,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Phrase,1,3.58,0.0,USD,
2024-07-02,USA,system architecture course,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Phrase,2,3.59,0.0,USD,
2024-07-02,USA,system design,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Phrase,1,4.24,0.0,USD,
2024-07-02,USA,system design and architecture,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Phrase,1,2.97,0.0,USD,
2024-07-02,USA,system dynamics course,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Phrase,3,21.82,0.0,USD,
2024-07-02,USA,systems thinking course,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Exact,1,9.26,0.0,USD,
2024-07-02,USA,systems thinking courses,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Phrase,4,26.37,0.0,USD,
2024-07-02,USA,what is system thinking,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Exact,3,14.07,0.0,USD,
2024-07-02,USA,what is system thinking,Course - System Thinking - Run 16 - Search - Lead Gen - US - Exact,Phrase,4,26.2,0.0,USD,
2024-07-03,A,best systems thinking courses,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Exact,1,10.73,0.0,USD,
2024-07-03,A,lms learning program,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Exact,1,3.47,0.0,USD,
2024-07-03,A,lms learning program,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Phrase,18,15.48,1.0,USD,
2024-07-03,A,mit systems thinking,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Exact,1,3.09,0.0,USD,
2024-07-03,A,mit xpro systems thinking,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Exact,1,2.24,0.0,USD,
2024-07-03,A,pmp training,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Phrase,2,4.85,0.0,USD,
2024-07-03,A,project management cert,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Phrase,4,7.91,0.0,USD,
2024-07-03,A,project management training,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Exact,1,0.86,0.0,USD,
2024-07-03,A,project manager course,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Phrase,2,5.33,0.0,USD,
2024-07-03,A,system analysis and design course,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Exact,1,2.41,0.0,USD,
2024-07-03,A,system design,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Phrase,1,0.78,0.0,USD,
2024-07-03,A,systems thinking course,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Exact,3,3.43,3.0,USD,
2024-07-03,A,systems thinking courses,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Phrase,1,0.65,0.0,USD,
2024-07-03,A,systems thinking mit,Course - System Thinking - Run 16 - Search - Lead Gen - A - Exact & Phrase,Exact,2,3.43,0.0,USD,
